[ 2013-02-27T09:42:25+08:00 ] /yy_v2/y_dd/yconfig/ | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 100 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 130 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 131 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 132 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 133 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined index: aid 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 179 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 212 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001572s ]
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.002621s ]
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined index: aid CategoryAction.class.php 第 15 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined index: act CategoryAction.class.php 第 16 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1500' ) LIMIT 1  [ RunTime:0.000419s ]
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1499' ) ORDER BY ordernum desc [ RunTime:0.000650s ]
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_publish` = 1 ) ORDER BY is_default desc,ordernum desc [ RunTime:0.000748s ]
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 41 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 45 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 63 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 67 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 71 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 75 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 79 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 100 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 130 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 131 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 132 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 133 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined index: aid 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 179 行.
[ 2013-02-27T09:59:06+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1500/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 212 行.
[ 2013-02-27T09:59:13+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/editNav/account_id/231/id/36 | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:59:13+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/editNav/account_id/231/id/36 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.002062s ]
[ 2013-02-27T09:59:13+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/editNav/account_id/231/id/36 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.024476s ]
[ 2013-02-27T09:59:13+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/editNav/account_id/231/id/36 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '36' ) LIMIT 1  [ RunTime:0.000419s ]
[ 2013-02-27T09:59:13+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/editNav/account_id/231/id/36 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_publish` = 1 ) ORDER BY is_default desc,ordernum desc [ RunTime:0.000662s ]
[ 2013-02-27T09:59:21+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/231/tab_id/test3 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.002715s ]
[ 2013-02-27T09:59:21+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/231/tab_id/test3 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.002677s ]
[ 2013-02-27T09:59:21+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/231/tab_id/test3 | SQL: SELECT `alias` FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_default` = 1 ) LIMIT 1  [ RunTime:0.000343s ]
[ 2013-02-27T09:59:21+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/231/tab_id/test3 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 12 ) ORDER BY ordernum desc [ RunTime:0.000846s ]
[ 2013-02-27T09:59:21+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/231/tab_id/test3 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 12 ) AND ( `is_publish` = 1 ) ORDER BY ordernum desc [ RunTime:0.000915s ]
[ 2013-02-27T09:59:21+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/231/tab_id/test3 | SQL: SELECT * FROM `y_category` WHERE ( `pid` IN ('3','4') ) ORDER BY ordernum desc [ RunTime:0.000713s ]
[ 2013-02-27T10:14:21+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/editNav/account_id/231/id/28 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001679s ]
[ 2013-02-27T10:14:21+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/editNav/account_id/231/id/28 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.002752s ]
[ 2013-02-27T10:14:21+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/editNav/account_id/231/id/28 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '28' ) LIMIT 1  [ RunTime:0.000445s ]
[ 2013-02-27T10:14:21+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/editNav/account_id/231/id/28 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_publish` = 1 ) ORDER BY is_default desc,ordernum desc [ RunTime:0.000612s ]
